Location,Permission,Fishing_Ground,Facilitated.by,Dive_Site,Transect,lat,lon,aca_geomorphology,slope_mean_2020_bio_oracle_3,terrain_ruggedness_index_2020_bio_oracle_3,topographic_position_index_2020_bio_oracle_3,DESIG,ADOPT_2024,Median..year.,Timescale..years.,NO_TAKE,NO_TK_AREA,STATUS_YR,Geomorphology,OBJECTI,grav_NC,pop_cnt,nm_prts,reef_vl,sedimnt,nutrint,cml_scr,tp_thrt,Region,is_bcu,grv_NC_,pp_cnt_,nm_prt_,rf_vl_r,sdmnt_r,ntrnt_r,score,scoreth,scorpfc,scoretr,scorecn,scorecy,biomass_kg,biomass_kg_ha,abundance_ind_250m2,FRic,FEve,FDiv,FDis,RaoQ,Year,dhw_max_6_year_max,dhw_max_6_year_mean,sst_mean_6_year_mean,sst_median_6_year_mean,sst_q90_6_year_mean,sst_sd_6_year_mean,andrello_sediments,closest_ID,closest_Lat,closest_Lon,Grav_tot,cryptoBRout,crypto5BRout,crypto15BRout,pareBRout,pare5BRout,pare15BRout,residBRout,resid15BRout,resid35BRout,transiBRout,transi15BRout,transi35BRout,cryptoBROF,crypto5BROF,crypto15BROF,pareBROF,pare5BROF,pare15BROF,residBROF,resid15BROF,resid35BROF,transiBROF,transi15BROF,transi35BROF,cryptoBRbtw,crypto5BRbtw,crypto15BRbtw,pareBRbtw,pare5BRbtw,pare15BRbtw,residBRbtw,resid15BRbtw,resid35BRbtw,transiBRbtw,transi15BRbtw,transi35BRbtw,cryptoBRin,crypto5BRin,crypto15BRin,pareBRin,pare5BRin,pare15BRin,residBRin,resid15BRin,resid35BRin,transiBRin,transi15BRin,transi35BRin,cryptoBRIF,crypto5BRIF,crypto15BRIF,pareBRIF,pare5BRIF,pare15BRIF,residBRIF,resid15BRIF,resid35BRIF,transiBRIF,transi15BRIF,transi35BRIF,cryptoLR,crypto5LR,crypto15LR,pare5LR,pare15LR,pareLR,transiLR,transi15LR,transi35LR,residLR,resid15LR,resid35LR
Yasawa,Muaira,Muaira,Barefoot Manta,MantaChannel,YA_MAC_Transect 4,-17.1716061,177.1884218,NA,0.063202888,8.5026398,-0.33094046,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,13.89638914,555.8555656,207,5.21E-15,0.579987774,0.766591613,0.124201039,0.030890462,2024,8.3470097,2.9928401,28.202801,28.2474,29.573999,1.07531,2.3729947,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0
Yasawa,Muaira,Muaira,Barefoot Manta,MantaChannel,YA_MAC_Transect 5,-17.1716061,177.1884218,NA,0.063202888,8.5026398,-0.33094046,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,8.670929086,346.8371634,332,9.22E-12,0.630120838,0.940187482,0.112430153,0.02487635,2024,8.3470097,2.9928401,28.202801,28.2474,29.573999,1.07531,2.3729947,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0
Yasawa,Muaira,Muaira,Barefoot Manta,ValiBeach,YA_VAL_Transect 1,-17.16406392,177.1918663,Sheltered Reef Slope,0.063202888,8.5026398,-0.33094046,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,6.894540415,275.7816166,209,1.19E-11,0.693243972,0.92004661,0.188968218,0.043780506,2024,8.3470097,2.9928401,28.202801,28.2474,29.573999,1.07531,2.1401651,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0
Yasawa,Muaira,Muaira,Barefoot Manta,ValiBeach,YA_VAL_Transect 2,-17.16406392,177.1918663,Sheltered Reef Slope,0.063202888,8.5026398,-0.33094046,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,10.94454432,437.7817727,280,4.07E-11,0.617996756,0.924436605,0.230021921,0.064728961,2024,8.3470097,2.9928401,28.202801,28.2474,29.573999,1.07531,2.1401651,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0
Yasawa,Muaira,Muaira,Barefoot Manta,ValiBeach,YA_VAL_Transect 3,-17.16406392,177.1918663,Sheltered Reef Slope,0.063202888,8.5026398,-0.33094046,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,6.115967849,244.6387139,151,7.15E-13,0.655057469,0.946487823,0.180287459,0.041187503,2024,8.3470097,2.9928401,28.202801,28.2474,29.573999,1.07531,2.1401651,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0
Yasawa,Muaira,Muaira,Barefoot Manta,ValiBeach,YA_VAL_Transect 4,-17.16406392,177.1918663,Sheltered Reef Slope,0.063202888,8.5026398,-0.33094046,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,6.936473133,277.4589253,385,2.87E-12,0.727844005,0.959490578,0.130628981,0.027418648,2024,8.3470097,2.9928401,28.202801,28.2474,29.573999,1.07531,2.1401651,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0
Yasawa,Muaira,Muaira,Barefoot Manta,ValiBeach,YA_VAL_Transect 5,-17.16406392,177.1918663,Sheltered Reef Slope,0.063202888,8.5026398,-0.33094046,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,4.846512379,193.8604952,338,5.15E-13,0.704180868,0.95030734,0.128348586,0.026328081,2024,8.3470097,2.9928401,28.202801,28.2474,29.573999,1.07531,2.1401651,V9945,-17.14,177.16,8,40,68,8,18,53,68,18,83,36,0,6,0,335,1350,316,478,1514,756,295,385,72,0,114,0,8973.979236,2871.195948,894.5,213.4468008,7958.406082,1614.429001,245.8434926,664.5255368,396.3117262,0,34.83598908,0,14,70,6,32,32,37,32,83,31,20,44,5,135,1116,293,878,924,327,595,333,46,795,399,40,0,80,0,54,6,0,0,0,0,0,2,0
Yasawa,Muaira,Muaira,Barefoot Manta,Vuvui,YA_VUI_Transect 1,-17.19002182,177.1993791,Terrestrial Reef Flat,0.072848953,10.474944,-5.7781749,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,,Terrestrial Reef Flat,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,3.577594186,143.1037675,92,4.65E-17,0.687729642,0.906213167,0.166188323,0.031328369,2024,8.44874,3.02895,28.224001,28.2703,29.5959,1.07726,4.416532,V9946,-17.22,177.16,26,35,67,9,36,56,65,36,80,39,0,5,0,290,1082,396,974,1336,750,635,396,67,0,57,0,16629.12144,3927.255031,635,10335.48565,2240.725338,12670.71891,10970.3301,10674.77704,2642.652716,0,6382.667154,0,22,91,7,37,53,62,37,119,23,12,48,12,215,1942,344,1030,1578,489,725,666,36,255,564,128,0,50,0,64,3,0,0,0,0,0,2,1
Yasawa,Muaira,Muaira,Barefoot Manta,Vuvui,YA_VUI_Transect 2,-17.19002182,177.1993791,Terrestrial Reef Flat,0.072848953,10.474944,-5.7781749,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,,Terrestrial Reef Flat,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,5.834502968,233.3801187,129,1.13E-14,0.689457027,0.904451188,0.187588251,0.039825452,2024,8.44874,3.02895,28.224001,28.2703,29.5959,1.07726,4.416532,V9946,-17.22,177.16,26,35,67,9,36,56,65,36,80,39,0,5,0,290,1082,396,974,1336,750,635,396,67,0,57,0,16629.12144,3927.255031,635,10335.48565,2240.725338,12670.71891,10970.3301,10674.77704,2642.652716,0,6382.667154,0,22,91,7,37,53,62,37,119,23,12,48,12,215,1942,344,1030,1578,489,725,666,36,255,564,128,0,50,0,64,3,0,0,0,0,0,2,1
Yasawa,Muaira,Muaira,Barefoot Manta,Vuvui,YA_VUI_Transect 3,-17.19002182,177.1993791,Terrestrial Reef Flat,0.072848953,10.474944,-5.7781749,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,,Terrestrial Reef Flat,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,4.85796656,194.3186624,219,4.60E-15,0.679224012,0.860341542,0.171178543,0.033489361,2024,8.44874,3.02895,28.224001,28.2703,29.5959,1.07726,4.416532,V9946,-17.22,177.16,26,35,67,9,36,56,65,36,80,39,0,5,0,290,1082,396,974,1336,750,635,396,67,0,57,0,16629.12144,3927.255031,635,10335.48565,2240.725338,12670.71891,10970.3301,10674.77704,2642.652716,0,6382.667154,0,22,91,7,37,53,62,37,119,23,12,48,12,215,1942,344,1030,1578,489,725,666,36,255,564,128,0,50,0,64,3,0,0,0,0,0,2,1
Yasawa,Muaira,Muaira,Barefoot Manta,Vuvui,YA_VUI_Transect 4,-17.19002182,177.1993791,Terrestrial Reef Flat,0.072848953,10.474944,-5.7781749,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,,Terrestrial Reef Flat,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,4.64647842,185.8591368,85,2.61E-15,0.683293669,0.933350414,0.186153033,0.037490069,2024,8.44874,3.02895,28.224001,28.2703,29.5959,1.07726,4.416532,V9946,-17.22,177.16,26,35,67,9,36,56,65,36,80,39,0,5,0,290,1082,396,974,1336,750,635,396,67,0,57,0,16629.12144,3927.255031,635,10335.48565,2240.725338,12670.71891,10970.3301,10674.77704,2642.652716,0,6382.667154,0,22,91,7,37,53,62,37,119,23,12,48,12,215,1942,344,1030,1578,489,725,666,36,255,564,128,0,50,0,64,3,0,0,0,0,0,2,1
Yasawa,Muaira,Muaira,Barefoot Manta,Vuvui,YA_VUI_Transect 5,-17.19002182,177.1993791,Terrestrial Reef Flat,0.072848953,10.474944,-5.7781749,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,,Terrestrial Reef Flat,47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,Tourism,Melanesia,non-refugia,0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,7.993483831,319.7393532,274,4.50E-15,0.750452881,0.97848574,0.195395007,0.045269963,2024,8.44874,3.02895,28.224001,28.2703,29.5959,1.07726,4.416532,V9946,-17.22,177.16,26,35,67,9,36,56,65,36,80,39,0,5,0,290,1082,396,974,1336,750,635,396,67,0,57,0,16629.12144,3927.255031,635,10335.48565,2240.725338,12670.71891,10970.3301,10674.77704,2642.652716,0,6382.667154,0,22,91,7,37,53,62,37,119,23,12,48,12,215,1942,344,1030,1578,489,725,666,36,255,564,128,0,50,0,64,3,0,0,0,0,0,2,1
